"DATA from Herrmann, Thoeni & Gaechter, Antisocial Punishment Across Societies, Science 319, 7 March 2008, 1362-1367, DOI: 10.1126/science.1153808",,,,,,,,,,,,,,,,,,,,,
For explanation of variables see README file; all details of the experiments and variable construction are in the Supplementary Online Material: http://www.sciencemag.org/cgi/content/full/319/5868/1362/DC1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
sessionid,groupid,mgroupid,subjectid,p,secseq,city,period,senderscontribution,otherscontribution,punishment,recpun,civic,ruleoflaw,female,age,numknown,singlechild,ageu21,urbanbackground,middleclass,membership
011108O6,801,858,801,P-experiment,1,Samara,1,10,10,0,0,8.050114,-0.8842833,1,21,4,0,0,1,1,0
011108O6,801,858,801,P-experiment,1,Samara,1,10,10,0,0,8.050114,-0.8842833,1,21,4,0,0,1,1,0
011108O6,801,858,801,P-experiment,1,Samara,1,10,15,0,0,8.050114,-0.8842833,1,21,4,0,0,1,1,0
011108O6,802,858,802,P-experiment,1,Samara,1,8,20,0,3,8.050114,-0.8842833,0,17,0,0,1,1,1,1
011108O6,802,858,802,P-experiment,1,Samara,1,8,15,0,3,8.050114,-0.8842833,0,17,0,0,1,1,1,1
011108O6,802,858,802,P-experiment,1,Samara,1,8,15,0,3,8.050114,-0.8842833,0,17,0,0,1,1,1,1
011108O6,802,858,803,P-experiment,1,Samara,1,20,8,1,0,8.050114,-0.8842833,0,20,3,0,1,1,1,1
011108O6,802,858,803,P-experiment,1,Samara,1,20,15,0,0,8.050114,-0.8842833,0,20,3,0,1,1,1,1
011108O6,802,858,803,P-experiment,1,Samara,1,20,15,0,0,8.050114,-0.8842833,0,20,3,0,1,1,1,1
011108O6,803,858,804,P-experiment,1,Samara,1,8,5,0,1,8.050114,-0.8842833,1,20,2,1,1,1,0,1
011108O6,803,858,804,P-experiment,1,Samara,1,8,10,0,1,8.050114,-0.8842833,1,20,2,1,1,1,0,1
011108O6,803,858,804,P-experiment,1,Samara,1,8,5,0,1,8.050114,-0.8842833,1,20,2,1,1,1,0,1
011108O6,802,858,805,P-experiment,1,Samara,1,15,8,0,0,8.050114,-0.8842833,0,17,1,0,1,1,1,1
011108O6,802,858,805,P-experiment,1,Samara,1,15,20,0,0,8.050114,-0.8842833,0,17,1,0,1,1,1,1
011108O6,802,858,805,P-experiment,1,Samara,1,15,15,0,0,8.050114,-0.8842833,0,17,1,0,1,1,1,1
011108O6,803,858,806,P-experiment,1,Samara,1,5,8,0,1,8.050114,-0.8842833,0,20,0,1,1,1,1,1
011108O6,803,858,806,P-experiment,1,Samara,1,5,10,0,1,8.050114,-0.8842833,0,20,0,1,1,1,1,1
011108O6,803,858,806,P-experiment,1,Samara,1,5,5,1,1,8.050114,-0.8842833,0,20,0,1,1,1,1,1
011108O6,801,858,807,P-experiment,1,Samara,1,10,10,0,0,8.050114,-0.8842833,0,21,1,0,0,1,0,1
011108O6,801,858,807,P-experiment,1,Samara,1,10,10,0,0,8.050114,-0.8842833,0,21,1,0,0,1,0,1
011108O6,801,858,807,P-experiment,1,Samara,1,10,15,0,0,8.050114,-0.8842833,0,21,1,0,0,1,0,1
011108O6,803,858,808,P-experiment,1,Samara,1,10,8,0,0,8.050114,-0.8842833,0,17,0,1,1,1,1,1
011108O6,803,858,808,P-experiment,1,Samara,1,10,5,1,0,8.050114,-0.8842833,0,17,0,1,1,1,1,1
011108O6,803,858,808,P-experiment,1,Samara,1,10,5,1,0,8.050114,-0.8842833,0,17,0,1,1,1,1,1
011108O6,804,858,809,P-experiment,1,Samara,1,20,10,0,2,8.050114,-0.8842833,0,23,4,0,0,1,0,1
011108O6,804,858,809,P-experiment,1,Samara,1,20,10,0,2,8.050114,-0.8842833,0,23,4,0,0,1,0,1
011108O6,804,858,809,P-experiment,1,Samara,1,20,6,0,2,8.050114,-0.8842833,0,23,4,0,0,1,0,1
011108O6,804,858,810,P-experiment,1,Samara,1,10,20,1,0,8.050114,-0.8842833,0,21,4,1,0,1,0,1
011108O6,804,858,810,P-experiment,1,Samara,1,10,10,0,0,8.050114,-0.8842833,0,21,4,1,0,1,0,1
011108O6,804,858,810,P-experiment,1,Samara,1,10,6,2,0,8.050114,-0.8842833,0,21,4,1,0,1,0,1
011108O6,804,858,811,P-experiment,1,Samara,1,10,20,1,0,8.050114,-0.8842833,0,16,2,0,1,1,1,0
011108O6,804,858,811,P-experiment,1,Samara,1,10,10,0,0,8.050114,-0.8842833,0,16,2,0,1,1,1,0
011108O6,804,858,811,P-experiment,1,Samara,1,10,6,0,0,8.050114,-0.8842833,0,16,2,0,1,1,1,0
011108O6,802,858,812,P-experiment,1,Samara,1,15,8,2,0,8.050114,-0.8842833,1,20,3,0,1,1,1,1
011108O6,802,858,812,P-experiment,1,Samara,1,15,20,0,0,8.050114,-0.8842833,1,20,3,0,1,1,1,1
011108O6,802,858,812,P-experiment,1,Samara,1,15,15,0,0,8.050114,-0.8842833,1,20,3,0,1,1,1,1
011108O6,803,858,813,P-experiment,1,Samara,1,5,8,1,2,8.050114,-0.8842833,1,21,1,0,0,1,0,0
011108O6,803,858,813,P-experiment,1,Samara,1,5,5,0,2,8.050114,-0.8842833,1,21,1,0,0,1,0,0
011108O6,803,858,813,P-experiment,1,Samara,1,5,10,0,2,8.050114,-0.8842833,1,21,1,0,0,1,0,0
011108O6,801,858,814,P-experiment,1,Samara,1,10,10,0,0,8.050114,-0.8842833,1,21,3,0,0,1,0,0
011108O6,801,858,814,P-experiment,1,Samara,1,10,10,0,0,8.050114,-0.8842833,1,21,3,0,0,1,0,0
011108O6,801,858,814,P-experiment,1,Samara,1,10,15,0,0,8.050114,-0.8842833,1,21,3,0,0,1,0,0
011108O6,804,858,815,P-experiment,1,Samara,1,6,20,0,2,8.050114,-0.8842833,1,21,2,1,0,1,0,0
011108O6,804,858,815,P-experiment,1,Samara,1,6,10,0,2,8.050114,-0.8842833,1,21,2,1,0,1,0,0
011108O6,804,858,815,P-experiment,1,Samara,1,6,10,0,2,8.050114,-0.8842833,1,21,2,1,0,1,0,0
011108O6,801,858,816,P-experiment,1,Samara,1,15,10,0,0,8.050114,-0.8842833,0,18,0,0,1,1,0,1
011108O6,801,858,816,P-experiment,1,Samara,1,15,10,0,0,8.050114,-0.8842833,0,18,0,0,1,1,0,1
011108O6,801,858,816,P-experiment,1,Samara,1,15,10,0,0,8.050114,-0.8842833,0,18,0,0,1,1,0,1
011108O6,801,858,801,P-experiment,1,Samara,2,10,15,0,0,8.050114,-0.8842833,1,21,4,0,0,1,1,0
011108O6,801,858,801,P-experiment,1,Samara,2,10,15,0,0,8.050114,-0.8842833,1,21,4,0,0,1,1,0
011108O6,801,858,801,P-experiment,1,Samara,2,10,20,0,0,8.050114,-0.8842833,1,21,4,0,0,1,1,0
011108O6,802,858,802,P-experiment,1,Samara,2,10,20,0,2,8.050114,-0.8842833,0,17,0,0,1,1,1,1
011108O6,802,858,802,P-experiment,1,Samara,2,10,2,0,2,8.050114,-0.8842833,0,17,0,0,1,1,1,1
011108O6,802,858,802,P-experiment,1,Samara,2,10,20,0,2,8.050114,-0.8842833,0,17,0,0,1,1,1,1
011108O6,802,858,803,P-experiment,1,Samara,2,20,10,1,0,8.050114,-0.8842833,0,20,3,0,1,1,1,1
011108O6,802,858,803,P-experiment,1,Samara,2,20,2,3,0,8.050114,-0.8842833,0,20,3,0,1,1,1,1
011108O6,802,858,803,P-experiment,1,Samara,2,20,20,0,0,8.050114,-0.8842833,0,20,3,0,1,1,1,1
011108O6,803,858,804,P-experiment,1,Samara,2,8,4,0,1,8.050114,-0.8842833,1,20,2,1,1,1,0,1
011108O6,803,858,804,P-experiment,1,Samara,2,8,15,0,1,8.050114,-0.8842833,1,20,2,1,1,1,0,1
011108O6,803,858,804,P-experiment,1,Samara,2,8,0,1,1,8.050114,-0.8842833,1,20,2,1,1,1,0,1
011108O6,802,858,805,P-experiment,1,Samara,2,2,10,0,6,8.050114,-0.8842833,0,17,1,0,1,1,1,1
011108O6,802,858,805,P-experiment,1,Samara,2,2,20,0,6,8.050114,-0.8842833,0,17,1,0,1,1,1,1
011108O6,802,858,805,P-experiment,1,Samara,2,2,20,0,6,8.050114,-0.8842833,0,17,1,0,1,1,1,1
011108O6,803,858,806,P-experiment,1,Samara,2,4,8,0,2,8.050114,-0.8842833,0,20,0,1,1,1,1,1
011108O6,803,858,806,P-experiment,1,Samara,2,4,15,0,2,8.050114,-0.8842833,0,20,0,1,1,1,1,1
011108O6,803,858,806,P-experiment,1,Samara,2,4,0,0,2,8.050114,-0.8842833,0,20,0,1,1,1,1,1
011108O6,801,858,807,P-experiment,1,Samara,2,15,10,0,0,8.050114,-0.8842833,0,21,1,0,0,1,0,1
011108O6,801,858,807,P-experiment,1,Samara,2,15,15,0,0,8.050114,-0.8842833,0,21,1,0,0,1,0,1
011108O6,801,858,807,P-experiment,1,Samara,2,15,20,0,0,8.050114,-0.8842833,0,21,1,0,0,1,0,1
011108O6,803,858,808,P-experiment,1,Samara,2,15,8,0,2,8.050114,-0.8842833,0,17,0,1,1,1,1,1
011108O6,803,858,808,P-experiment,1,Samara,2,15,4,0,2,8.050114,-0.8842833,0,17,0,1,1,1,1,1
011108O6,803,858,808,P-experiment,1,Samara,2,15,0,2,2,8.050114,-0.8842833,0,17,0,1,1,1,1,1
011108O6,804,858,809,P-experiment,1,Samara,2,20,0,0,0,8.050114,-0.8842833,0,23,4,0,0,1,0,1
011108O6,804,858,809,P-experiment,1,Samara,2,20,5,0,0,8.050114,-0.8842833,0,23,4,0,0,1,0,1
011108O6,804,858,809,P-experiment,1,Samara,2,20,10,0,0,8.050114,-0.8842833,0,23,4,0,0,1,0,1
011108O6,804,858,810,P-experiment,1,Samara,2,0,20,0,3,8.050114,-0.8842833,0,21,4,1,0,1,0,1
011108O6,804,858,810,P-experiment,1,Samara,2,0,5,0,3,8.050114,-0.8842833,0,21,4,1,0,1,0,1
011108O6,804,858,810,P-experiment,1,Samara,2,0,10,0,3,8.050114,-0.8842833,0,21,4,1,0,1,0,1
011108O6,804,858,811,P-experiment,1,Samara,2,5,20,0,1,8.050114,-0.8842833,0,16,2,0,1,1,1,0
011108O6,804,858,811,P-experiment,1,Samara,2,5,0,2,1,8.050114,-0.8842833,0,16,2,0,1,1,1,0
011108O6,804,858,811,P-experiment,1,Samara,2,5,10,0,1,8.050114,-0.8842833,0,16,2,0,1,1,1,0
011108O6,802,858,812,P-experiment,1,Samara,2,20,10,1,0,8.050114,-0.8842833,1,20,3,0,1,1,1,1
011108O6,802,858,812,P-experiment,1,Samara,2,20,20,0,0,8.050114,-0.8842833,1,20,3,0,1,1,1,1
011108O6,802,858,812,P-experiment,1,Samara,2,20,2,3,0,8.050114,-0.8842833,1,20,3,0,1,1,1,1
011108O6,803,858,813,P-experiment,1,Samara,2,0,8,1,3,8.050114,-0.8842833,1,21,1,0,0,1,0,0
011108O6,803,858,813,P-experiment,1,Samara,2,0,4,2,3,8.050114,-0.8842833,1,21,1,0,0,1,0,0
011108O6,803,858,813,P-experiment,1,Samara,2,0,15,2,3,8.050114,-0.8842833,1,21,1,0,0,1,0,0
011108O6,801,858,814,P-experiment,1,Samara,2,15,10,0,0,8.050114,-0.8842833,1,21,3,0,0,1,0,0
011108O6,801,858,814,P-experiment,1,Samara,2,15,15,0,0,8.050114,-0.8842833,1,21,3,0,0,1,0,0
011108O6,801,858,814,P-experiment,1,Samara,2,15,20,0,0,8.050114,-0.8842833,1,21,3,0,0,1,0,0
011108O6,804,858,815,P-experiment,1,Samara,2,10,20,0,0,8.050114,-0.8842833,1,21,2,1,0,1,0,0
011108O6,804,858,815,P-experiment,1,Samara,2,10,0,1,0,8.050114,-0.8842833,1,21,2,1,0,1,0,0
