"DATA from Herrmann, Thoeni & Gaechter, Antisocial Punishment Across Societies, Science 319, 7 March 2008, 1362-1367, DOI: 10.1126/science.1153808",,,,,,,,,,,,,,,,,,,,,
For explanation of variables see README file; all details of the experiments and variable construction are in the Supplementary Online Material: http://www.sciencemag.org/cgi/content/full/319/5868/1362/DC1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
sessionid,groupid,mgroupid,subjectid,p,secseq,city,period,senderscontribution,otherscontribution,punishment,recpun,civic,ruleoflaw,female,age,numknown,singlechild,ageu21,urbanbackground,middleclass,membership
011108KA,703,703,701,N-experiment,0,Samara,1,20,18,,,8.050114,-0.8842833,1,22,16,0,0,1,0,0
011108KA,703,703,701,N-experiment,0,Samara,1,20,10,,,8.050114,-0.8842833,1,22,16,0,0,1,0,0
011108KA,703,703,701,N-experiment,0,Samara,1,20,10,,,8.050114,-0.8842833,1,22,16,0,0,1,0,0
011108KA,702,702,702,N-experiment,0,Samara,1,10,10,,,8.050114,-0.8842833,1,21,10,0,0,1,1,1
011108KA,702,702,702,N-experiment,0,Samara,1,10,20,,,8.050114,-0.8842833,1,21,10,0,0,1,1,1
011108KA,702,702,702,N-experiment,0,Samara,1,10,14,,,8.050114,-0.8842833,1,21,10,0,0,1,1,1
011108KA,703,703,703,N-experiment,0,Samara,1,18,20,,,8.050114,-0.8842833,1,21,14,0,0,0,0,0
011108KA,703,703,703,N-experiment,0,Samara,1,18,10,,,8.050114,-0.8842833,1,21,14,0,0,0,0,0
011108KA,703,703,703,N-experiment,0,Samara,1,18,10,,,8.050114,-0.8842833,1,21,14,0,0,0,0,0
011108KA,701,701,704,N-experiment,0,Samara,1,15,13,,,8.050114,-0.8842833,1,26,15,0,0,0,1,0
011108KA,701,701,704,N-experiment,0,Samara,1,15,5,,,8.050114,-0.8842833,1,26,15,0,0,0,1,0
011108KA,701,701,704,N-experiment,0,Samara,1,15,10,,,8.050114,-0.8842833,1,26,15,0,0,0,1,0
011108KA,702,702,705,N-experiment,0,Samara,1,10,10,,,8.050114,-0.8842833,1,21,12,0,0,1,1,1
011108KA,702,702,705,N-experiment,0,Samara,1,10,20,,,8.050114,-0.8842833,1,21,12,0,0,1,1,1
011108KA,702,702,705,N-experiment,0,Samara,1,10,14,,,8.050114,-0.8842833,1,21,12,0,0,1,1,1
011108KA,701,701,706,N-experiment,0,Samara,1,13,15,,,8.050114,-0.8842833,1,21,15,0,0,1,1,1
011108KA,701,701,706,N-experiment,0,Samara,1,13,5,,,8.050114,-0.8842833,1,21,15,0,0,1,1,1
011108KA,701,701,706,N-experiment,0,Samara,1,13,10,,,8.050114,-0.8842833,1,21,15,0,0,1,1,1
011108KA,704,704,707,N-experiment,0,Samara,1,15,20,,,8.050114,-0.8842833,1,21,15,1,0,1,1,0
011108KA,704,704,707,N-experiment,0,Samara,1,15,20,,,8.050114,-0.8842833,1,21,15,1,0,1,1,0
011108KA,704,704,707,N-experiment,0,Samara,1,15,10,,,8.050114,-0.8842833,1,21,15,1,0,1,1,0
011108KA,703,703,708,N-experiment,0,Samara,1,10,20,,,8.050114,-0.8842833,1,21,5,0,0,1,1,0
011108KA,703,703,708,N-experiment,0,Samara,1,10,18,,,8.050114,-0.8842833,1,21,5,0,0,1,1,0
011108KA,703,703,708,N-experiment,0,Samara,1,10,10,,,8.050114,-0.8842833,1,21,5,0,0,1,1,0
011108KA,701,701,709,N-experiment,0,Samara,1,5,15,,,8.050114,-0.8842833,1,21,15,1,0,1,1,0
011108KA,701,701,709,N-experiment,0,Samara,1,5,13,,,8.050114,-0.8842833,1,21,15,1,0,1,1,0
011108KA,701,701,709,N-experiment,0,Samara,1,5,10,,,8.050114,-0.8842833,1,21,15,1,0,1,1,0
011108KA,704,704,710,N-experiment,0,Samara,1,20,15,,,8.050114,-0.8842833,0,23,0,0,0,1,1,1
011108KA,704,704,710,N-experiment,0,Samara,1,20,20,,,8.050114,-0.8842833,0,23,0,0,0,1,1,1
011108KA,704,704,710,N-experiment,0,Samara,1,20,10,,,8.050114,-0.8842833,0,23,0,0,0,1,1,1
011108KA,702,702,711,N-experiment,0,Samara,1,20,10,,,8.050114,-0.8842833,0,18,1,1,1,1,1,0
011108KA,702,702,711,N-experiment,0,Samara,1,20,10,,,8.050114,-0.8842833,0,18,1,1,1,1,1,0
011108KA,702,702,711,N-experiment,0,Samara,1,20,14,,,8.050114,-0.8842833,0,18,1,1,1,1,1,0
011108KA,704,704,712,N-experiment,0,Samara,1,20,15,,,8.050114,-0.8842833,1,21,2,1,0,0,1,1
011108KA,704,704,712,N-experiment,0,Samara,1,20,20,,,8.050114,-0.8842833,1,21,2,1,0,0,1,1
011108KA,704,704,712,N-experiment,0,Samara,1,20,10,,,8.050114,-0.8842833,1,21,2,1,0,0,1,1
011108KA,701,701,713,N-experiment,0,Samara,1,10,15,,,8.050114,-0.8842833,1,21,10,0,0,1,0,1
011108KA,701,701,713,N-experiment,0,Samara,1,10,13,,,8.050114,-0.8842833,1,21,10,0,0,1,0,1
011108KA,701,701,713,N-experiment,0,Samara,1,10,5,,,8.050114,-0.8842833,1,21,10,0,0,1,0,1
011108KA,702,702,714,N-experiment,0,Samara,1,14,10,,,8.050114,-0.8842833,0,18,1,0,1,1,1,0
011108KA,702,702,714,N-experiment,0,Samara,1,14,10,,,8.050114,-0.8842833,0,18,1,0,1,1,1,0
011108KA,702,702,714,N-experiment,0,Samara,1,14,20,,,8.050114,-0.8842833,0,18,1,0,1,1,1,0
011108KA,703,703,715,N-experiment,0,Samara,1,10,20,,,8.050114,-0.8842833,1,21,10,0,0,1,0,1
011108KA,703,703,715,N-experiment,0,Samara,1,10,18,,,8.050114,-0.8842833,1,21,10,0,0,1,0,1
011108KA,703,703,715,N-experiment,0,Samara,1,10,10,,,8.050114,-0.8842833,1,21,10,0,0,1,0,1
011108KA,704,704,716,N-experiment,0,Samara,1,10,15,,,8.050114,-0.8842833,1,21,10,0,0,0,0,0
011108KA,704,704,716,N-experiment,0,Samara,1,10,20,,,8.050114,-0.8842833,1,21,10,0,0,0,0,0
011108KA,704,704,716,N-experiment,0,Samara,1,10,20,,,8.050114,-0.8842833,1,21,10,0,0,0,0,0
011108KA,703,703,701,N-experiment,0,Samara,2,15,20,,,8.050114,-0.8842833,1,22,16,0,0,1,0,0
011108KA,703,703,701,N-experiment,0,Samara,2,15,0,,,8.050114,-0.8842833,1,22,16,0,0,1,0,0
011108KA,703,703,701,N-experiment,0,Samara,2,15,20,,,8.050114,-0.8842833,1,22,16,0,0,1,0,0
011108KA,702,702,702,N-experiment,0,Samara,2,20,15,,,8.050114,-0.8842833,1,21,10,0,0,1,1,1
011108KA,702,702,702,N-experiment,0,Samara,2,20,20,,,8.050114,-0.8842833,1,21,10,0,0,1,1,1
011108KA,702,702,702,N-experiment,0,Samara,2,20,13,,,8.050114,-0.8842833,1,21,10,0,0,1,1,1
011108KA,703,703,703,N-experiment,0,Samara,2,20,15,,,8.050114,-0.8842833,1,21,14,0,0,0,0,0
011108KA,703,703,703,N-experiment,0,Samara,2,20,0,,,8.050114,-0.8842833,1,21,14,0,0,0,0,0
011108KA,703,703,703,N-experiment,0,Samara,2,20,20,,,8.050114,-0.8842833,1,21,14,0,0,0,0,0
011108KA,701,701,704,N-experiment,0,Samara,2,15,5,,,8.050114,-0.8842833,1,26,15,0,0,0,1,0
011108KA,701,701,704,N-experiment,0,Samara,2,15,15,,,8.050114,-0.8842833,1,26,15,0,0,0,1,0
011108KA,701,701,704,N-experiment,0,Samara,2,15,15,,,8.050114,-0.8842833,1,26,15,0,0,0,1,0
011108KA,702,702,705,N-experiment,0,Samara,2,15,20,,,8.050114,-0.8842833,1,21,12,0,0,1,1,1
011108KA,702,702,705,N-experiment,0,Samara,2,15,20,,,8.050114,-0.8842833,1,21,12,0,0,1,1,1
011108KA,702,702,705,N-experiment,0,Samara,2,15,13,,,8.050114,-0.8842833,1,21,12,0,0,1,1,1
011108KA,701,701,706,N-experiment,0,Samara,2,5,15,,,8.050114,-0.8842833,1,21,15,0,0,1,1,1
011108KA,701,701,706,N-experiment,0,Samara,2,5,15,,,8.050114,-0.8842833,1,21,15,0,0,1,1,1
011108KA,701,701,706,N-experiment,0,Samara,2,5,15,,,8.050114,-0.8842833,1,21,15,0,0,1,1,1
011108KA,704,704,707,N-experiment,0,Samara,2,20,20,,,8.050114,-0.8842833,1,21,15,1,0,1,1,0
011108KA,704,704,707,N-experiment,0,Samara,2,20,15,,,8.050114,-0.8842833,1,21,15,1,0,1,1,0
011108KA,704,704,707,N-experiment,0,Samara,2,20,20,,,8.050114,-0.8842833,1,21,15,1,0,1,1,0
011108KA,703,703,708,N-experiment,0,Samara,2,0,15,,,8.050114,-0.8842833,1,21,5,0,0,1,1,0
011108KA,703,703,708,N-experiment,0,Samara,2,0,20,,,8.050114,-0.8842833,1,21,5,0,0,1,1,0
011108KA,703,703,708,N-experiment,0,Samara,2,0,20,,,8.050114,-0.8842833,1,21,5,0,0,1,1,0
011108KA,701,701,709,N-experiment,0,Samara,2,15,15,,,8.050114,-0.8842833,1,21,15,1,0,1,1,0
