"DATA from Herrmann, Thoeni & Gaechter, Antisocial Punishment Across Societies, Science 319, 7 March 2008, 1362-1367, DOI: 10.1126/science.1153808",,,,,,,,,,,,,,,,,,,,,
For explanation of variables see README file; all details of the experiments and variable construction are in the Supplementary Online Material: http://www.sciencemag.org/cgi/content/full/319/5868/1362/DC1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
sessionid,groupid,mgroupid,subjectid,p,secseq,city,period,senderscontribution,otherscontribution,punishment,recpun,civic,ruleoflaw,female,age,numknown,singlechild,ageu21,urbanbackground,middleclass,membership
050425LK,2704,2704,2716,N-experiment,1,St. Gallen,1,20,20,,,8.582849,1.963328,1,22,0,0,0,1,1,1
050425LK,2704,2704,2716,N-experiment,1,St. Gallen,1,20,20,,,8.582849,1.963328,1,22,0,0,0,1,1,1
050425LK,2705,2705,2717,N-experiment,1,St. Gallen,1,13,0,,,8.582849,1.963328,1,20,2,0,1,1,1,1
050425LK,2705,2705,2717,N-experiment,1,St. Gallen,1,13,20,,,8.582849,1.963328,1,20,2,0,1,1,1,1
050425LK,2705,2705,2717,N-experiment,1,St. Gallen,1,13,20,,,8.582849,1.963328,1,20,2,0,1,1,1,1
050425LK,2705,2705,2718,N-experiment,1,St. Gallen,1,0,13,,,8.582849,1.963328,0,25,0,0,0,1,1,1
050425LK,2705,2705,2718,N-experiment,1,St. Gallen,1,0,20,,,8.582849,1.963328,0,25,0,0,0,1,1,1
050425LK,2705,2705,2718,N-experiment,1,St. Gallen,1,0,20,,,8.582849,1.963328,0,25,0,0,0,1,1,1
050425LK,2705,2705,2719,N-experiment,1,St. Gallen,1,20,13,,,8.582849,1.963328,0,19,2,0,1,1,1,1
050425LK,2705,2705,2719,N-experiment,1,St. Gallen,1,20,0,,,8.582849,1.963328,0,19,2,0,1,1,1,1
050425LK,2705,2705,2719,N-experiment,1,St. Gallen,1,20,20,,,8.582849,1.963328,0,19,2,0,1,1,1,1
050425LK,2705,2705,2720,N-experiment,1,St. Gallen,1,20,13,,,8.582849,1.963328,0,21,10,0,0,0,1,1
050425LK,2705,2705,2720,N-experiment,1,St. Gallen,1,20,0,,,8.582849,1.963328,0,21,10,0,0,0,1,1
050425LK,2705,2705,2720,N-experiment,1,St. Gallen,1,20,20,,,8.582849,1.963328,0,21,10,0,0,0,1,1
050425LK,2706,2706,2721,N-experiment,1,St. Gallen,1,20,20,,,8.582849,1.963328,0,19,0,0,1,0,1,1
050425LK,2706,2706,2721,N-experiment,1,St. Gallen,1,20,20,,,8.582849,1.963328,0,19,0,0,1,0,1,1
050425LK,2706,2706,2721,N-experiment,1,St. Gallen,1,20,20,,,8.582849,1.963328,0,19,0,0,1,0,1,1
050425LK,2706,2706,2722,N-experiment,1,St. Gallen,1,20,20,,,8.582849,1.963328,1,19,3,0,1,0,1,1
050425LK,2706,2706,2722,N-experiment,1,St. Gallen,1,20,20,,,8.582849,1.963328,1,19,3,0,1,0,1,1
050425LK,2706,2706,2722,N-experiment,1,St. Gallen,1,20,20,,,8.582849,1.963328,1,19,3,0,1,0,1,1
050425LK,2706,2706,2723,N-experiment,1,St. Gallen,1,20,20,,,8.582849,1.963328,1,19,5,0,1,1,1,1
050425LK,2706,2706,2723,N-experiment,1,St. Gallen,1,20,20,,,8.582849,1.963328,1,19,5,0,1,1,1,1
050425LK,2706,2706,2723,N-experiment,1,St. Gallen,1,20,20,,,8.582849,1.963328,1,19,5,0,1,1,1,1
050425LK,2706,2706,2724,N-experiment,1,St. Gallen,1,20,20,,,8.582849,1.963328,1,21,2,0,0,1,0,1
050425LK,2706,2706,2724,N-experiment,1,St. Gallen,1,20,20,,,8.582849,1.963328,1,21,2,0,0,1,0,1
050425LK,2706,2706,2724,N-experiment,1,St. Gallen,1,20,20,,,8.582849,1.963328,1,21,2,0,0,1,0,1
050425LK,2701,2701,2701,N-experiment,1,St. Gallen,2,0,0,,,8.582849,1.963328,0,20,4,0,1,1,1,1
050425LK,2701,2701,2701,N-experiment,1,St. Gallen,2,0,14,,,8.582849,1.963328,0,20,4,0,1,1,1,1
050425LK,2701,2701,2701,N-experiment,1,St. Gallen,2,0,0,,,8.582849,1.963328,0,20,4,0,1,1,1,1
050425LK,2701,2701,2702,N-experiment,1,St. Gallen,2,0,0,,,8.582849,1.963328,1,26,1,0,0,0,0,0
050425LK,2701,2701,2702,N-experiment,1,St. Gallen,2,0,14,,,8.582849,1.963328,1,26,1,0,0,0,0,0
050425LK,2701,2701,2702,N-experiment,1,St. Gallen,2,0,0,,,8.582849,1.963328,1,26,1,0,0,0,0,0
050425LK,2701,2701,2703,N-experiment,1,St. Gallen,2,14,0,,,8.582849,1.963328,0,20,5,0,1,1,1,1
050425LK,2701,2701,2703,N-experiment,1,St. Gallen,2,14,0,,,8.582849,1.963328,0,20,5,0,1,1,1,1
050425LK,2701,2701,2703,N-experiment,1,St. Gallen,2,14,0,,,8.582849,1.963328,0,20,5,0,1,1,1,1
050425LK,2701,2701,2704,N-experiment,1,St. Gallen,2,0,0,,,8.582849,1.963328,0,20,4,0,1,1,1,1
050425LK,2701,2701,2704,N-experiment,1,St. Gallen,2,0,0,,,8.582849,1.963328,0,20,4,0,1,1,1,1
050425LK,2701,2701,2704,N-experiment,1,St. Gallen,2,0,14,,,8.582849,1.963328,0,20,4,0,1,1,1,1
050425LK,2702,2702,2705,N-experiment,1,St. Gallen,2,0,0,,,8.582849,1.963328,0,19,3,0,1,0,1,0
050425LK,2702,2702,2705,N-experiment,1,St. Gallen,2,0,0,,,8.582849,1.963328,0,19,3,0,1,0,1,0
050425LK,2702,2702,2705,N-experiment,1,St. Gallen,2,0,0,,,8.582849,1.963328,0,19,3,0,1,0,1,0
050425LK,2702,2702,2706,N-experiment,1,St. Gallen,2,0,0,,,8.582849,1.963328,0,21,2,0,0,1,1,1
050425LK,2702,2702,2706,N-experiment,1,St. Gallen,2,0,0,,,8.582849,1.963328,0,21,2,0,0,1,1,1
050425LK,2702,2702,2706,N-experiment,1,St. Gallen,2,0,0,,,8.582849,1.963328,0,21,2,0,0,1,1,1
050425LK,2702,2702,2707,N-experiment,1,St. Gallen,2,0,0,,,8.582849,1.963328,0,19,1,0,1,0,1,1
050425LK,2702,2702,2707,N-experiment,1,St. Gallen,2,0,0,,,8.582849,1.963328,0,19,1,0,1,0,1,1
050425LK,2702,2702,2707,N-experiment,1,St. Gallen,2,0,0,,,8.582849,1.963328,0,19,1,0,1,0,1,1
050425LK,2702,2702,2708,N-experiment,1,St. Gallen,2,0,0,,,8.582849,1.963328,1,20,5,0,1,0,1,1
050425LK,2702,2702,2708,N-experiment,1,St. Gallen,2,0,0,,,8.582849,1.963328,1,20,5,0,1,0,1,1
050425LK,2702,2702,2708,N-experiment,1,St. Gallen,2,0,0,,,8.582849,1.963328,1,20,5,0,1,0,1,1
050425LK,2703,2703,2709,N-experiment,1,St. Gallen,2,18,20,,,8.582849,1.963328,0,22,2,0,0,0,1,1
050425LK,2703,2703,2709,N-experiment,1,St. Gallen,2,18,19,,,8.582849,1.963328,0,22,2,0,0,0,1,1
050425LK,2703,2703,2709,N-experiment,1,St. Gallen,2,18,20,,,8.582849,1.963328,0,22,2,0,0,0,1,1
050425LK,2703,2703,2710,N-experiment,1,St. Gallen,2,20,18,,,8.582849,1.963328,0,22,4,0,0,1,1,1
050425LK,2703,2703,2710,N-experiment,1,St. Gallen,2,20,19,,,8.582849,1.963328,0,22,4,0,0,1,1,1
050425LK,2703,2703,2710,N-experiment,1,St. Gallen,2,20,20,,,8.582849,1.963328,0,22,4,0,0,1,1,1
050425LK,2703,2703,2711,N-experiment,1,St. Gallen,2,19,18,,,8.582849,1.963328,1,20,4,0,1,0,1,0
050425LK,2703,2703,2711,N-experiment,1,St. Gallen,2,19,20,,,8.582849,1.963328,1,20,4,0,1,0,1,0
050425LK,2703,2703,2711,N-experiment,1,St. Gallen,2,19,20,,,8.582849,1.963328,1,20,4,0,1,0,1,0
050425LK,2703,2703,2712,N-experiment,1,St. Gallen,2,20,18,,,8.582849,1.963328,1,19,3,0,1,0,1,1
050425LK,2703,2703,2712,N-experiment,1,St. Gallen,2,20,20,,,8.582849,1.963328,1,19,3,0,1,0,1,1
050425LK,2703,2703,2712,N-experiment,1,St. Gallen,2,20,19,,,8.582849,1.963328,1,19,3,0,1,0,1,1
050425LK,2704,2704,2713,N-experiment,1,St. Gallen,2,20,20,,,8.582849,1.963328,1,20,4,0,1,0,1,1
050425LK,2704,2704,2713,N-experiment,1,St. Gallen,2,20,20,,,8.582849,1.963328,1,20,4,0,1,0,1,1
050425LK,2704,2704,2713,N-experiment,1,St. Gallen,2,20,20,,,8.582849,1.963328,1,20,4,0,1,0,1,1
050425LK,2704,2704,2714,N-experiment,1,St. Gallen,2,20,20,,,8.582849,1.963328,0,20,0,0,1,1,0,1
050425LK,2704,2704,2714,N-experiment,1,St. Gallen,2,20,20,,,8.582849,1.963328,0,20,0,0,1,1,0,1
050425LK,2704,2704,2714,N-experiment,1,St. Gallen,2,20,20,,,8.582849,1.963328,0,20,0,0,1,1,0,1
050425LK,2704,2704,2715,N-experiment,1,St. Gallen,2,20,20,,,8.582849,1.963328,0,29,0,0,0,1,1,1
050425LK,2704,2704,2715,N-experiment,1,St. Gallen,2,20,20,,,8.582849,1.963328,0,29,0,0,0,1,1,1
050425LK,2704,2704,2715,N-experiment,1,St. Gallen,2,20,20,,,8.582849,1.963328,0,29,0,0,0,1,1,1
050425LK,2704,2704,2716,N-experiment,1,St. Gallen,2,20,20,,,8.582849,1.963328,1,22,0,0,0,1,1,1
050425LK,2704,2704,2716,N-experiment,1,St. Gallen,2,20,20,,,8.582849,1.963328,1,22,0,0,0,1,1,1
050425LK,2704,2704,2716,N-experiment,1,St. Gallen,2,20,20,,,8.582849,1.963328,1,22,0,0,0,1,1,1
050425LK,2705,2705,2717,N-experiment,1,St. Gallen,2,20,0,,,8.582849,1.963328,1,20,2,0,1,1,1,1
050425LK,2705,2705,2717,N-experiment,1,St. Gallen,2,20,1,,,8.582849,1.963328,1,20,2,0,1,1,1,1
050425LK,2705,2705,2717,N-experiment,1,St. Gallen,2,20,0,,,8.582849,1.963328,1,20,2,0,1,1,1,1
050425LK,2705,2705,2718,N-experiment,1,St. Gallen,2,0,20,,,8.582849,1.963328,0,25,0,0,0,1,1,1
050425LK,2705,2705,2718,N-experiment,1,St. Gallen,2,0,1,,,8.582849,1.963328,0,25,0,0,0,1,1,1
050425LK,2705,2705,2718,N-experiment,1,St. Gallen,2,0,0,,,8.582849,1.963328,0,25,0,0,0,1,1,1
050425LK,2705,2705,2719,N-experiment,1,St. Gallen,2,1,20,,,8.582849,1.963328,0,19,2,0,1,1,1,1
050425LK,2705,2705,2719,N-experiment,1,St. Gallen,2,1,0,,,8.582849,1.963328,0,19,2,0,1,1,1,1
050425LK,2705,2705,2719,N-experiment,1,St. Gallen,2,1,0,,,8.582849,1.963328,0,19,2,0,1,1,1,1
050425LK,2705,2705,2720,N-experiment,1,St. Gallen,2,0,20,,,8.582849,1.963328,0,21,10,0,0,0,1,1
050425LK,2705,2705,2720,N-experiment,1,St. Gallen,2,0,0,,,8.582849,1.963328,0,21,10,0,0,0,1,1
050425LK,2705,2705,2720,N-experiment,1,St. Gallen,2,0,1,,,8.582849,1.963328,0,21,10,0,0,0,1,1
050425LK,2706,2706,2721,N-experiment,1,St. Gallen,2,20,20,,,8.582849,1.963328,0,19,0,0,1,0,1,1
050425LK,2706,2706,2721,N-experiment,1,St. Gallen,2,20,20,,,8.582849,1.963328,0,19,0,0,1,0,1,1
050425LK,2706,2706,2721,N-experiment,1,St. Gallen,2,20,20,,,8.582849,1.963328,0,19,0,0,1,0,1,1
050425LK,2706,2706,2722,N-experiment,1,St. Gallen,2,20,20,,,8.582849,1.963328,1,19,3,0,1,0,1,1
050425LK,2706,2706,2722,N-experiment,1,St. Gallen,2,20,20,,,8.582849,1.963328,1,19,3,0,1,0,1,1
050425LK,2706,2706,2722,N-experiment,1,St. Gallen,2,20,20,,,8.582849,1.963328,1,19,3,0,1,0,1,1
050425LK,2706,2706,2723,N-experiment,1,St. Gallen,2,20,20,,,8.582849,1.963328,1,19,5,0,1,1,1,1
050425LK,2706,2706,2723,N-experiment,1,St. Gallen,2,20,20,,,8.582849,1.963328,1,19,5,0,1,1,1,1
050425LK,2706,2706,2723,N-experiment,1,St. Gallen,2,20,20,,,8.582849,1.963328,1,19,5,0,1,1,1,1
050425LK,2706,2706,2724,N-experiment,1,St. Gallen,2,20,20,,,8.582849,1.963328,1,21,2,0,0,1,0,1
050425LK,2706,2706,2724,N-experiment,1,St. Gallen,2,20,20,,,8.582849,1.963328,1,21,2,0,0,1,0,1
050425LK,2706,2706,2724,N-experiment,1,St. Gallen,2,20,20,,,8.582849,1.963328,1,21,2,0,0,1,0,1
050425LK,2701,2701,2701,N-experiment,1,St. Gallen,3,0,5,,,8.582849,1.963328,0,20,4,0,1,1,1,1
050425LK,2701,2701,2701,N-experiment,1,St. Gallen,3,0,2,,,8.582849,1.963328,0,20,4,0,1,1,1,1
050425LK,2701,2701,2701,N-experiment,1,St. Gallen,3,0,0,,,8.582849,1.963328,0,20,4,0,1,1,1,1
050425LK,2701,2701,2702,N-experiment,1,St. Gallen,3,5,0,,,8.582849,1.963328,1,26,1,0,0,0,0,0
050425LK,2701,2701,2702,N-experiment,1,St. Gallen,3,5,2,,,8.582849,1.963328,1,26,1,0,0,0,0,0
050425LK,2701,2701,2702,N-experiment,1,St. Gallen,3,5,0,,,8.582849,1.963328,1,26,1,0,0,0,0,0
050425LK,2701,2701,2703,N-experiment,1,St. Gallen,3,2,0,,,8.582849,1.963328,0,20,5,0,1,1,1,1
050425LK,2701,2701,2703,N-experiment,1,St. Gallen,3,2,5,,,8.582849,1.963328,0,20,5,0,1,1,1,1
050425LK,2701,2701,2703,N-experiment,1,St. Gallen,3,2,0,,,8.582849,1.963328,0,20,5,0,1,1,1,1
050425LK,2701,2701,2704,N-experiment,1,St. Gallen,3,0,0,,,8.582849,1.963328,0,20,4,0,1,1,1,1
050425LK,2701,2701,2704,N-experiment,1,St. Gallen,3,0,5,,,8.582849,1.963328,0,20,4,0,1,1,1,1
050425LK,2701,2701,2704,N-experiment,1,St. Gallen,3,0,2,,,8.582849,1.963328,0,20,4,0,1,1,1,1
050425LK,2702,2702,2705,N-experiment,1,St. Gallen,3,0,0,,,8.582849,1.963328,0,19,3,0,1,0,1,0
050425LK,2702,2702,2705,N-experiment,1,St. Gallen,3,0,0,,,8.582849,1.963328,0,19,3,0,1,0,1,0
050425LK,2702,2702,2705,N-experiment,1,St. Gallen,3,0,0,,,8.582849,1.963328,0,19,3,0,1,0,1,0
050425LK,2702,2702,2706,N-experiment,1,St. Gallen,3,0,0,,,8.582849,1.963328,0,21,2,0,0,1,1,1
050425LK,2702,2702,2706,N-experiment,1,St. Gallen,3,0,0,,,8.582849,1.963328,0,21,2,0,0,1,1,1
050425LK,2702,2702,2706,N-experiment,1,St. Gallen,3,0,0,,,8.582849,1.963328,0,21,2,0,0,1,1,1
050425LK,2702,2702,2707,N-experiment,1,St. Gallen,3,0,0,,,8.582849,1.963328,0,19,1,0,1,0,1,1
050425LK,2702,2702,2707,N-experiment,1,St. Gallen,3,0,0,,,8.582849,1.963328,0,19,1,0,1,0,1,1
050425LK,2702,2702,2707,N-experiment,1,St. Gallen,3,0,0,,,8.582849,1.963328,0,19,1,0,1,0,1,1
050425LK,2702,2702,2708,N-experiment,1,St. Gallen,3,0,0,,,8.582849,1.963328,1,20,5,0,1,0,1,1
050425LK,2702,2702,2708,N-experiment,1,St. Gallen,3,0,0,,,8.582849,1.963328,1,20,5,0,1,0,1,1
050425LK,2702,2702,2708,N-experiment,1,St. Gallen,3,0,0,,,8.582849,1.963328,1,20,5,0,1,0,1,1
050425LK,2703,2703,2709,N-experiment,1,St. Gallen,3,20,20,,,8.582849,1.963328,0,22,2,0,0,0,1,1
050425LK,2703,2703,2709,N-experiment,1,St. Gallen,3,20,19,,,8.582849,1.963328,0,22,2,0,0,0,1,1
050425LK,2703,2703,2709,N-experiment,1,St. Gallen,3,20,20,,,8.582849,1.963328,0,22,2,0,0,0,1,1
050425LK,2703,2703,2710,N-experiment,1,St. Gallen,3,20,20,,,8.582849,1.963328,0,22,4,0,0,1,1,1
050425LK,2703,2703,2710,N-experiment,1,St. Gallen,3,20,19,,,8.582849,1.963328,0,22,4,0,0,1,1,1
050425LK,2703,2703,2710,N-experiment,1,St. Gallen,3,20,20,,,8.582849,1.963328,0,22,4,0,0,1,1,1
050425LK,2703,2703,2711,N-experiment,1,St. Gallen,3,19,20,,,8.582849,1.963328,1,20,4,0,1,0,1,0
050425LK,2703,2703,2711,N-experiment,1,St. Gallen,3,19,20,,,8.582849,1.963328,1,20,4,0,1,0,1,0
050425LK,2703,2703,2711,N-experiment,1,St. Gallen,3,19,20,,,8.582849,1.963328,1,20,4,0,1,0,1,0
050425LK,2703,2703,2712,N-experiment,1,St. Gallen,3,20,20,,,8.582849,1.963328,1,19,3,0,1,0,1,1
050425LK,2703,2703,2712,N-experiment,1,St. Gallen,3,20,20,,,8.582849,1.963328,1,19,3,0,1,0,1,1
050425LK,2703,2703,2712,N-experiment,1,St. Gallen,3,20,19,,,8.582849,1.963328,1,19,3,0,1,0,1,1
050425LK,2704,2704,2713,N-experiment,1,St. Gallen,3,20,20,,,8.582849,1.963328,1,20,4,0,1,0,1,1
050425LK,2704,2704,2713,N-experiment,1,St. Gallen,3,20,20,,,8.582849,1.963328,1,20,4,0,1,0,1,1
050425LK,2704,2704,2713,N-experiment,1,St. Gallen,3,20,20,,,8.582849,1.963328,1,20,4,0,1,0,1,1
050425LK,2704,2704,2714,N-experiment,1,St. Gallen,3,20,20,,,8.582849,1.963328,0,20,0,0,1,1,0,1
050425LK,2704,2704,2714,N-experiment,1,St. Gallen,3,20,20,,,8.582849,1.963328,0,20,0,0,1,1,0,1
050425LK,2704,2704,2714,N-experiment,1,St. Gallen,3,20,20,,,8.582849,1.963328,0,20,0,0,1,1,0,1
050425LK,2704,2704,2715,N-experiment,1,St. Gallen,3,20,20,,,8.582849,1.963328,0,29,0,0,0,1,1,1
050425LK,2704,2704,2715,N-experiment,1,St. Gallen,3,20,20,,,8.582849,1.963328,0,29,0,0,0,1,1,1
050425LK,2704,2704,2715,N-experiment,1,St. Gallen,3,20,20,,,8.582849,1.963328,0,29,0,0,0,1,1,1
050425LK,2704,2704,2716,N-experiment,1,St. Gallen,3,20,20,,,8.582849,1.963328,1,22,0,0,0,1,1,1
050425LK,2704,2704,2716,N-experiment,1,St. Gallen,3,20,20,,,8.582849,1.963328,1,22,0,0,0,1,1,1
050425LK,2704,2704,2716,N-experiment,1,St. Gallen,3,20,20,,,8.582849,1.963328,1,22,0,0,0,1,1,1
050425LK,2705,2705,2717,N-experiment,1,St. Gallen,3,20,0,,,8.582849,1.963328,1,20,2,0,1,1,1,1
050425LK,2705,2705,2717,N-experiment,1,St. Gallen,3,20,5,,,8.582849,1.963328,1,20,2,0,1,1,1,1
050425LK,2705,2705,2717,N-experiment,1,St. Gallen,3,20,0,,,8.582849,1.963328,1,20,2,0,1,1,1,1
050425LK,2705,2705,2718,N-experiment,1,St. Gallen,3,0,20,,,8.582849,1.963328,0,25,0,0,0,1,1,1
050425LK,2705,2705,2718,N-experiment,1,St. Gallen,3,0,5,,,8.582849,1.963328,0,25,0,0,0,1,1,1
050425LK,2705,2705,2718,N-experiment,1,St. Gallen,3,0,0,,,8.582849,1.963328,0,25,0,0,0,1,1,1
050425LK,2705,2705,2719,N-experiment,1,St. Gallen,3,5,20,,,8.582849,1.963328,0,19,2,0,1,1,1,1
050425LK,2705,2705,2719,N-experiment,1,St. Gallen,3,5,0,,,8.582849,1.963328,0,19,2,0,1,1,1,1
050425LK,2705,2705,2719,N-experiment,1,St. Gallen,3,5,0,,,8.582849,1.963328,0,19,2,0,1,1,1,1
050425LK,2705,2705,2720,N-experiment,1,St. Gallen,3,0,20,,,8.582849,1.963328,0,21,10,0,0,0,1,1
050425LK,2705,2705,2720,N-experiment,1,St. Gallen,3,0,0,,,8.582849,1.963328,0,21,10,0,0,0,1,1
050425LK,2705,2705,2720,N-experiment,1,St. Gallen,3,0,5,,,8.582849,1.963328,0,21,10,0,0,0,1,1
050425LK,2706,2706,2721,N-experiment,1,St. Gallen,3,20,20,,,8.582849,1.963328,0,19,0,0,1,0,1,1
050425LK,2706,2706,2721,N-experiment,1,St. Gallen,3,20,20,,,8.582849,1.963328,0,19,0,0,1,0,1,1
050425LK,2706,2706,2721,N-experiment,1,St. Gallen,3,20,20,,,8.582849,1.963328,0,19,0,0,1,0,1,1
050425LK,2706,2706,2722,N-experiment,1,St. Gallen,3,20,20,,,8.582849,1.963328,1,19,3,0,1,0,1,1
050425LK,2706,2706,2722,N-experiment,1,St. Gallen,3,20,20,,,8.582849,1.963328,1,19,3,0,1,0,1,1
050425LK,2706,2706,2722,N-experiment,1,St. Gallen,3,20,20,,,8.582849,1.963328,1,19,3,0,1,0,1,1
050425LK,2706,2706,2723,N-experiment,1,St. Gallen,3,20,20,,,8.582849,1.963328,1,19,5,0,1,1,1,1
050425LK,2706,2706,2723,N-experiment,1,St. Gallen,3,20,20,,,8.582849,1.963328,1,19,5,0,1,1,1,1
