"DATA from Herrmann, Thoeni & Gaechter, Antisocial Punishment Across Societies, Science 319, 7 March 2008, 1362-1367, DOI: 10.1126/science.1153808",,,,,,,,,,,,,,,,,,,,,
For explanation of variables see README file; all details of the experiments and variable construction are in the Supplementary Online Material: http://www.sciencemag.org/cgi/content/full/319/5868/1362/DC1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
sessionid,groupid,mgroupid,subjectid,p,secseq,city,period,senderscontribution,otherscontribution,punishment,recpun,civic,ruleoflaw,female,age,numknown,singlechild,ageu21,urbanbackground,middleclass,membership
050323PJ,2407,2407,2426,N-experiment,0,Boston,2,1,20,,,8.653322,1.53994,0,20,0,0,1,1,1,1
050323PJ,2407,2407,2426,N-experiment,0,Boston,2,1,0,,,8.653322,1.53994,0,20,0,0,1,1,1,1
050323PJ,2407,2407,2427,N-experiment,0,Boston,2,20,20,,,8.653322,1.53994,0,18,0,0,1,1,1,1
050323PJ,2407,2407,2427,N-experiment,0,Boston,2,20,1,,,8.653322,1.53994,0,18,0,0,1,1,1,1
050323PJ,2407,2407,2427,N-experiment,0,Boston,2,20,0,,,8.653322,1.53994,0,18,0,0,1,1,1,1
050323PJ,2407,2407,2428,N-experiment,0,Boston,2,0,20,,,8.653322,1.53994,1,18,1,0,1,0,1,1
050323PJ,2407,2407,2428,N-experiment,0,Boston,2,0,1,,,8.653322,1.53994,1,18,1,0,1,0,1,1
050323PJ,2407,2407,2428,N-experiment,0,Boston,2,0,20,,,8.653322,1.53994,1,18,1,0,1,0,1,1
050323PJ,2408,2408,2429,N-experiment,0,Boston,2,20,20,,,8.653322,1.53994,0,21,0,0,0,1,1,1
050323PJ,2408,2408,2429,N-experiment,0,Boston,2,20,20,,,8.653322,1.53994,0,21,0,0,0,1,1,1
050323PJ,2408,2408,2429,N-experiment,0,Boston,2,20,0,,,8.653322,1.53994,0,21,0,0,0,1,1,1
050323PJ,2408,2408,2430,N-experiment,0,Boston,2,20,20,,,8.653322,1.53994,0,26,0,0,0,1,1,1
050323PJ,2408,2408,2430,N-experiment,0,Boston,2,20,20,,,8.653322,1.53994,0,26,0,0,0,1,1,1
050323PJ,2408,2408,2430,N-experiment,0,Boston,2,20,0,,,8.653322,1.53994,0,26,0,0,0,1,1,1
050323PJ,2408,2408,2431,N-experiment,0,Boston,2,20,20,,,8.653322,1.53994,0,21,0,0,0,1,1,1
050323PJ,2408,2408,2431,N-experiment,0,Boston,2,20,20,,,8.653322,1.53994,0,21,0,0,0,1,1,1
